user_id,city_location,user_budget_min_lakh,user_budget_max_lakh,user_preferred_body_type,user_fuel_preference,user_transmission_preference,user_seating_capacity,user_monthly_running_km,user_min_ground_clearance_mm,user_min_safety_rating,recommended_brand,recommended_model,body_type,fuel_type,transmission,seating_capacity,safety_rating_stars,ground_clearance_mm,mileage_kmpl_or_range_km,ex_showroom_price_lakh,rto_tax_lakh,insurance_cost_lakh,other_charges_lakh,full_on_road_price_lakh
USR_14353,Chennai (Tamil Nadu),72.21,93.59,Luxury Sedan,Petrol,Automatic,5,3000,130,4,BMW,3 Series LWB,Luxury Sedan,Petrol,Automatic,5,5,135,13.02,65.34,9.8,2.74,0.16,78.04
USR_14354,Ahmedabad (Gujarat),7.42,10.94,Hatchback,Petrol,Automatic,5,1500,148,3,Maruti Suzuki,Swift,Hatchback,Petrol,Automatic,5,3,163,25.75,7.9,0.63,0.33,0.25,9.11
USR_14355,Patna (Bihar),10.64,16.13,Compact SUV,Petrol,Automatic,4,1200,205,4,Maruti Suzuki,Jimny,Compact SUV,Petrol,Automatic,4,4,210,16.39,12.92,1.42,0.54,0.24,15.12
USR_14356,Hyderabad (Telangana),15.54,19.29,Compact SUV,Petrol,Automatic,4,500,205,4,Maruti Suzuki,Jimny,Compact SUV,Petrol,Automatic,4,4,210,16.39,13.07,1.83,0.55,0.19,15.64
USR_14357,Bhubaneswar (Odisha),8.85,13.81,Mid SUV,Petrol,Automatic,5,1200,175,4,Citroën,Basalt,Mid SUV,Petrol,Automatic,5,4,180,18.0,10.23,0.92,0.43,0.25,11.83
USR_14358,Lucknow (Uttar Pradesh),893.91,1161.55,Coupe,Strong Hybrid,Automatic,2,3000,130,5,Lamborghini,Revuelto,Coupe,Strong Hybrid,Automatic,2,5,100,9.5,826.19,82.62,34.7,0.25,943.76
USR_14359,Bhubaneswar (Odisha),786.46,944.32,Luxury Sedan,Petrol,Automatic,5,1500,145,4,Rolls-Royce,Ghost,Luxury Sedan,Petrol,Automatic,5,5,150,6.3,663.64,59.73,27.87,0.17,751.41
USR_14360,Guwahati (Assam),16.69,25.37,Mid SUV,Electric,Automatic,5,800,177,5,MG Motor,ZS EV,Mid SUV,Electric,Automatic,5,5,177,461.0,20.38,1.02,0.86,0.18,22.44
USR_14361,Ahmedabad (Gujarat),5.77,9.28,Hatchback,Electric,Automatic,4,1200,150,2,MG Motor,Comet EV,Hatchback,Electric,Automatic,4,3,165,230.0,7.03,0.35,0.3,0.24,7.92
USR_14362,Mumbai (Maharashtra),7.17,8.49,Hatchback,CNG,Manual,5,800,155,3,Maruti Suzuki,WagonR,Hatchback,CNG,Manual,5,3,165,34.05,6.32,0.82,0.27,0.2,7.61
USR_14363,Ahmedabad (Gujarat),65.3,97.8,Luxury SUV,Diesel,Automatic,5,1200,196,4,Mercedes-Benz,GLC,Luxury SUV,Diesel,Automatic,5,5,201,14.7,79.08,6.33,3.32,0.15,88.88
USR_14364,Guwahati (Assam),8.68,12.97,MPV,CNG,Manual,7,3000,170,2,Maruti Suzuki,Ertiga,MPV,CNG,Manual,7,3,185,26.11,10.82,0.87,0.45,0.21,12.35
USR_14365,Hyderabad (Telangana),15.67,21.73,Mid SUV,Petrol,Automatic,5,1500,168,5,Volkswagen,Taigun,Mid SUV,Petrol,Automatic,5,5,188,18.15,14.11,1.98,0.59,0.15,16.83
USR_14366,Hyderabad (Telangana),489.73,744.54,Coupe,Petrol,Automatic,4,1200,130,4,Bentley,Continental GT,Coupe,Petrol,Automatic,4,5,120,7.4,542.77,75.99,22.8,0.16,641.72
USR_14367,Delhi,18.02,21.24,Mid SUV,Diesel,Automatic,5,1500,185,2,Kia,Seltos,Mid SUV,Diesel,Automatic,5,3,190,20.7,17.53,1.75,0.74,0.15,20.17
USR_14368,Indore (Madhya Pradesh),13.66,22.37,Full SUV,Diesel,Automatic,7,3000,195,4,Hyundai,Alcazar,Full SUV,Diesel,Automatic,7,4,200,18.1,18.17,2.18,0.76,0.15,21.26
USR_14369,Bangalore (Karnataka),9.21,12.92,MPV,Petrol,Manual,7,500,185,2,Maruti Suzuki,Ertiga,MPV,Petrol,Manual,7,3,185,20.51,9.32,1.68,0.39,0.12,11.51
USR_14370,Chennai (Tamil Nadu),16.98,23.03,Mid SUV,Strong Hybrid,Automatic,5,2000,200,4,Toyota,Urban Cruiser Hyryder,Mid SUV,Strong Hybrid,Automatic,5,5,210,27.97,18.15,2.72,0.76,0.23,21.86
USR_14371,Chennai (Tamil Nadu),6.39,8.92,Hatchback,CNG,Manual,5,1500,160,3,Maruti Suzuki,WagonR,Hatchback,CNG,Manual,5,3,165,34.05,6.41,0.96,0.27,0.16,7.8
USR_14372,Mumbai (Maharashtra),7.17,9.82,Hatchback,Petrol,Automatic,5,1200,165,4,Toyota,Glanza,Hatchback,Petrol,Automatic,5,4,170,22.94,7.74,1.01,0.33,0.13,9.21
USR_14373,Hyderabad (Telangana),24.91,29.41,Full SUV,Diesel,Automatic,7,500,200,4,Mahindra,XUV700,Full SUV,Diesel,Automatic,7,5,200,16.6,23.37,3.27,0.98,0.13,27.75
USR_14374,Delhi,16.03,19.57,Sedan,Petrol,Automatic,5,3000,150,5,Hyundai,Verna,Sedan,Petrol,Automatic,5,5,170,18.6,13.92,1.39,0.58,0.19,16.08
USR_14375,Guwahati (Assam),17.75,26.21,Full SUV,Diesel,Automatic,7,1500,177,5,Mahindra,Scorpio N,Full SUV,Diesel,Automatic,7,5,187,14.0,18.07,1.45,0.76,0.25,20.53
USR_14376,Jaipur (Rajasthan),5.87,7.96,Hatchback,Petrol,Manual,5,1200,145,3,Maruti Suzuki,WagonR,Hatchback,Petrol,Manual,5,3,165,24.35,5.83,0.7,0.24,0.14,6.91
USR_14377,Delhi,6.71,11.18,Sedan,CNG,Manual,5,2500,160,3,Hyundai,Aura,Sedan,CNG,Manual,5,3,165,28.0,7.66,0.77,0.32,0.13,8.88
USR_14378,Kolkata (West Bengal),176.06,250.66,Coupe,Petrol,Automatic,2,1500,130,5,Porsche,911 Carrera,Coupe,Petrol,Automatic,2,5,100,9.0,207.44,20.74,8.71,0.18,237.07
USR_14379,Ahmedabad (Gujarat),8.43,13.15,Compact SUV,Petrol,Automatic,5,1500,185,4,Toyota,Urban Cruiser Taisor,Compact SUV,Petrol,Automatic,5,4,190,22.8,9.25,0.74,0.39,0.19,10.57
USR_14380,Bangalore (Karnataka),758.9,975.65,Luxury SUV,Petrol,Automatic,5,800,173,5,Rolls-Royce,Cullinan,Luxury SUV,Petrol,Automatic,5,5,173,6.6,749.05,134.83,31.46,0.16,915.5
USR_14381,Indore (Madhya Pradesh),132.04,201.51,Luxury SUV,Petrol,Automatic,5,1200,210,5,Porsche,Cayenne,Luxury SUV,Petrol,Automatic,5,5,210,10.8,137.54,16.5,5.78,0.16,159.98
USR_14382,Guwahati (Assam),13.46,17.1,Compact SUV,Petrol,Automatic,4,2000,190,4,Maruti Suzuki,Jimny,Compact SUV,Petrol,Automatic,4,4,210,16.39,11.83,0.95,0.5,0.18,13.46
USR_14383,Delhi,9.79,14.43,MPV,CNG,Manual,7,1500,170,2,Maruti Suzuki,Ertiga,MPV,CNG,Manual,7,3,185,26.11,10.0,1.0,0.42,0.16,11.58
USR_14384,Ahmedabad (Gujarat),11.05,13.29,MPV,Petrol,Manual,7,500,165,3,Maruti Suzuki,Ertiga,MPV,Petrol,Manual,7,3,185,20.51,9.22,0.74,0.39,0.24,10.59
USR_14385,Bangalore (Karnataka),131.07,184.25,Luxury Sedan,Petrol,Automatic,5,1200,130,4,Maserati,Ghibli,Luxury Sedan,Petrol,Automatic,5,5,125,9.6,126.55,22.78,5.32,0.13,154.78
USR_14386,Bhubaneswar (Odisha),63.11,77.92,Luxury Sedan,Strong Hybrid,Automatic,5,2000,150,5,Lexus,ES 300h,Luxury Sedan,Strong Hybrid,Automatic,5,5,150,22.58,61.54,5.54,2.58,0.15,69.81
USR_14387,Lucknow (Uttar Pradesh),12.32,16.27,Mid SUV,Diesel,Manual,4,1200,206,4,Mahindra,Thar,Mid SUV,Diesel,Manual,4,4,226,15.2,11.56,1.16,0.49,0.23,13.44
USR_14388,Indore (Madhya Pradesh),58.88,69.74,Luxury SUV,Electric,Automatic,5,2500,175,4,Volvo,XC40 Recharge,Luxury SUV,Electric,Automatic,5,5,175,530.0,54.86,2.74,2.3,0.23,60.13
USR_14389,Indore (Madhya Pradesh),539.62,686.82,Coupe,Petrol,Automatic,4,2000,130,5,Bentley,Continental GT,Coupe,Petrol,Automatic,4,5,120,7.4,562.09,67.45,23.61,0.13,653.28
USR_14390,Kolkata (West Bengal),6.87,8.78,Hatchback,Petrol,Manual,5,2000,145,3,Hyundai,Grand i10 Nios,Hatchback,Petrol,Manual,5,3,165,20.7,6.35,0.64,0.27,0.25,7.51
USR_14391,Bhubaneswar (Odisha),37.81,56.76,Full SUV,Diesel,Automatic,7,1500,225,5,Toyota,Fortuner,Full SUV,Diesel,Automatic,7,5,225,10.4,41.16,3.7,1.73,0.21,46.8
USR_14392,Indore (Madhya Pradesh),16.9,23.27,Mid SUV,Electric,Automatic,5,800,172,5,MG Motor,ZS EV,Mid SUV,Electric,Automatic,5,5,177,461.0,20.09,1.0,0.84,0.16,22.09
USR_14393,Patna (Bihar),707.55,1052.08,Coupe,Electric,Automatic,4,1200,135,4,Rolls-Royce,Spectre,Coupe,Electric,Automatic,4,5,150,530.0,799.15,39.96,33.56,0.18,872.85
USR_14394,Kolkata (West Bengal),58.43,96.61,Luxury Sedan,Petrol,Automatic,5,500,135,5,BMW,5 Series,Luxury Sedan,Petrol,Automatic,5,5,140,15.7,69.6,6.96,2.92,0.16,79.64
USR_14395,Patna (Bihar),75.04,96.49,Luxury SUV,Diesel,Automatic,5,2500,203,5,Jaguar,F-Pace,Luxury SUV,Diesel,Automatic,5,5,213,12.9,76.76,8.44,3.22,0.14,88.56
USR_14396,Indore (Madhya Pradesh),10.52,15.97,Mid SUV,Diesel,Manual,4,500,211,3,Mahindra,Thar,Mid SUV,Diesel,Manual,4,4,226,15.2,11.73,1.41,0.49,0.16,13.79
USR_14397,Hyderabad (Telangana),128.32,183.49,Luxury SUV,Electric,Automatic,5,800,202,5,BMW,iX,Luxury SUV,Electric,Automatic,5,5,202,575.0,129.96,6.5,5.46,0.2,142.12
USR_14398,Indore (Madhya Pradesh),20.24,30.16,MPV,Diesel,Manual,7,500,173,5,Toyota,Innova Crysta,MPV,Diesel,Manual,7,5,178,15.1,20.22,2.43,0.85,0.23,23.73
USR_14399,Kochi (Kerala),86.83,133.61,Full SUV,Diesel,Automatic,7,1200,281,5,Land Rover,Defender 110,Full SUV,Diesel,Automatic,7,5,291,11.4,97.1,14.56,4.08,0.17,115.91
USR_14400,Kolkata (West Bengal),565.61,917.04,Luxury Sedan,Petrol,Automatic,5,500,145,5,Rolls-Royce,Ghost,Luxury Sedan,Petrol,Automatic,5,5,150,6.3,705.83,70.58,29.64,0.17,806.22
USR_14401,Kochi (Kerala),13.58,19.84,Sedan,Petrol,Automatic,5,2500,164,4,Volkswagen,Virtus,Sedan,Petrol,Automatic,5,5,179,18.12,15.24,2.29,0.64,0.18,18.35
USR_14402,Lucknow (Uttar Pradesh),54.6,88.0,Luxury Sedan,Diesel,Automatic,5,1200,140,4,Mercedes-Benz,E-Class LWB,Luxury Sedan,Diesel,Automatic,5,5,145,16.1,72.6,7.26,3.05,0.2,83.11
USR_14403,Hyderabad (Telangana),13.93,18.95,Compact SUV,Electric,Automatic,5,2000,195,4,Mahindra,XUV400 EV,Compact SUV,Electric,Automatic,5,4,200,456.0,15.23,0.76,0.64,0.22,16.85
USR_14404,Guwahati (Assam),106.43,175.95,Luxury MPV,Strong Hybrid,Automatic,7,1500,140,5,Toyota,Vellfire,Luxury MPV,Strong Hybrid,Automatic,7,5,160,19.28,121.89,9.75,5.12,0.16,136.92
USR_14405,Bhubaneswar (Odisha),72.6,86.94,Luxury Sedan,Petrol,Automatic,5,800,135,5,BMW,3 Series LWB,Luxury Sedan,Petrol,Automatic,5,5,135,13.02,59.38,5.34,2.49,0.2,67.41
USR_14406,Chandigarh,9.17,10.89,Sedan,CNG,Manual,5,800,160,4,Tata Motors,Tigor,Sedan,CNG,Manual,5,4,165,26.49,7.59,0.61,0.32,0.17,8.69
USR_14407,Jaipur (Rajasthan),748.19,1106.52,Coupe,Strong Hybrid,Automatic,2,3000,130,5,Lamborghini,Revuelto,Coupe,Strong Hybrid,Automatic,2,5,100,9.5,836.81,100.42,35.15,0.21,972.59
USR_14408,Mumbai (Maharashtra),7.57,11.39,Hatchback,Petrol,Automatic,5,500,170,4,Toyota,Glanza,Hatchback,Petrol,Automatic,5,4,170,22.94,8.83,1.15,0.37,0.14,10.49
USR_14409,Ahmedabad (Gujarat),55.39,88.47,Luxury Sedan,Strong Hybrid,Automatic,5,1200,135,4,Lexus,ES 300h,Luxury Sedan,Strong Hybrid,Automatic,5,5,150,22.58,65.63,5.25,2.76,0.15,73.79
USR_14410,Jaipur (Rajasthan),495.79,600.06,Luxury SUV,Petrol,Automatic,5,2500,175,5,Aston Martin,DBX 707,Luxury SUV,Petrol,Automatic,5,5,190,7.9,426.05,51.13,17.89,0.18,495.25
USR_14411,Jaipur (Rajasthan),159.41,213.48,Luxury Sedan,Electric,Automatic,5,1500,130,4,Mercedes-Benz,EQS,Luxury Sedan,Electric,Automatic,5,5,134,857.0,168.88,8.44,7.09,0.24,184.65
USR_14412,Indore (Madhya Pradesh),15.49,20.59,Sedan,Petrol,Automatic,5,2500,145,5,Honda,City,Sedan,Petrol,Automatic,5,5,165,18.4,14.33,1.72,0.6,0.19,16.84
USR_14413,Chennai (Tamil Nadu),22.62,27.45,Mid SUV,Diesel,Automatic,5,500,190,4,Tata Motors,Harrier,Mid SUV,Diesel,Automatic,5,5,205,16.8,18.42,2.76,0.77,0.25,22.2
USR_14414,Delhi,576.62,696.66,Luxury SUV,Petrol,Automatic,5,2500,170,5,Bentley,Bentayga,Luxury SUV,Petrol,Automatic,5,5,180,7.6,489.57,48.96,20.56,0.13,559.22
USR_14415,Kolkata (West Bengal),149.6,185.36,Luxury SUV,Petrol,Automatic,5,1500,210,5,Porsche,Cayenne,Luxury SUV,Petrol,Automatic,5,5,210,10.8,137.92,13.79,5.79,0.18,157.68
USR_14416,Guwahati (Assam),11.18,14.09,Mid SUV,Petrol,Automatic,5,1200,180,3,Citroën,Basalt,Mid SUV,Petrol,Automatic,5,4,180,18.0,9.91,0.79,0.42,0.17,11.29
USR_14417,Chandigarh,31.72,38.71,Full SUV,Diesel,Automatic,5,2500,172,5,Hyundai,Tucson,Full SUV,Diesel,Automatic,5,5,192,15.4,32.48,2.6,1.36,0.2,36.64
USR_14418,Delhi,50.85,62.09,Hatchback,Petrol,Automatic,4,500,143,5,Mini,Cooper S,Hatchback,Petrol,Automatic,4,5,143,16.58,44.36,4.44,1.86,0.23,50.89
USR_14419,Mumbai (Maharashtra),6.51,9.4,Hatchback,Electric,Automatic,5,500,156,4,Tata Motors,Tiago EV,Hatchback,Electric,Automatic,5,4,166,315.0,7.55,0.38,0.32,0.23,8.48
USR_14420,Bhubaneswar (Odisha),6.81,8.07,Hatchback,Petrol,Automatic,4,2500,180,3,Maruti Suzuki,S-Presso,Hatchback,Petrol,Automatic,4,3,180,25.3,6.19,0.56,0.26,0.21,7.22
USR_14421,Bhubaneswar (Odisha),131.4,169.05,Luxury SUV,Petrol,Automatic,5,3000,187,5,Maserati,Levante,Luxury SUV,Petrol,Automatic,5,5,207,8.5,139.02,12.51,5.84,0.2,157.57
USR_14422,Delhi,15.91,22.97,Mid SUV,Diesel,Automatic,5,1500,185,4,Hyundai,Creta,Mid SUV,Diesel,Automatic,5,4,190,19.1,18.11,1.81,0.76,0.24,20.92
USR_14423,Chennai (Tamil Nadu),12.19,17.16,MPV,Petrol,Automatic,6,500,175,3,Maruti Suzuki,XL6,MPV,Petrol,Automatic,6,3,180,20.27,10.95,1.64,0.46,0.17,13.22
USR_14424,Mumbai (Maharashtra),19.49,25.25,Mid SUV,Diesel,Automatic,5,2500,199,4,Mahindra,Thar Roxx,Mid SUV,Diesel,Automatic,5,5,219,12.4,18.47,2.4,0.78,0.23,21.88
USR_14425,Guwahati (Assam),7.59,10.99,Hatchback,Petrol,Automatic,5,1500,158,3,Maruti Suzuki,Swift,Hatchback,Petrol,Automatic,5,3,163,25.75,7.43,0.59,0.31,0.24,8.57
USR_14426,Lucknow (Uttar Pradesh),14.29,17.72,Sedan,Petrol,Automatic,5,2500,179,5,Volkswagen,Virtus,Sedan,Petrol,Automatic,5,5,179,18.12,14.07,1.41,0.59,0.18,16.25
USR_14427,Lucknow (Uttar Pradesh),140.78,221.0,Luxury Sedan,Diesel,Automatic,5,2500,130,5,Mercedes-Benz,S-Class,Luxury Sedan,Diesel,Automatic,5,5,130,12.8,175.58,17.56,7.37,0.21,200.72
USR_14428,Patna (Bihar),47.55,57.51,Luxury SUV,Petrol,Automatic,5,1200,150,5,Audi,Q3,Luxury SUV,Petrol,Automatic,5,5,170,14.93,41.82,4.6,1.76,0.17,48.35
USR_14429,Hyderabad (Telangana),61.49,91.05,Luxury Sedan,Electric,Automatic,5,1500,130,5,BMW,i4,Luxury Sedan,Electric,Automatic,5,5,125,590.0,73.18,3.66,3.07,0.14,80.05
USR_14430,Delhi,94.34,147.82,Full SUV,Diesel,Automatic,7,1200,286,4,Land Rover,Defender 110,Full SUV,Diesel,Automatic,7,5,291,11.4,106.72,10.67,4.48,0.2,122.07
USR_14431,Ahmedabad (Gujarat),58.39,71.69,Luxury SUV,Electric,Automatic,5,1200,163,5,Kia,EV6,Luxury SUV,Electric,Automatic,5,5,178,708.0,56.68,2.83,2.38,0.15,62.04
USR_14432,Chandigarh,5.71,8.65,Hatchback,Petrol,Manual,5,2000,165,4,Tata Motors,Tiago,Hatchback,Petrol,Manual,5,4,170,20.01,5.99,0.48,0.25,0.18,6.9
USR_14433,Chennai (Tamil Nadu),738.84,911.19,Luxury SUV,Petrol,Automatic,5,1500,153,5,Rolls-Royce,Cullinan,Luxury SUV,Petrol,Automatic,5,5,173,6.6,659.99,99.0,27.72,0.23,786.94
USR_14434,Mumbai (Maharashtra),58.15,86.27,Luxury Sedan,Petrol,Automatic,5,800,135,5,Audi,A6,Luxury Sedan,Petrol,Automatic,5,5,135,14.11,61.58,8.01,2.59,0.13,72.31
USR_14435,Chandigarh,96.25,115.48,Luxury SUV,Petrol,Automatic,7,3000,220,4,Audi,Q7,Luxury SUV,Petrol,Automatic,7,5,235,11.21,90.95,7.28,3.82,0.12,102.17
USR_14436,Delhi,17.48,26.7,Mid SUV,Strong Hybrid,Automatic,5,2000,190,5,Toyota,Urban Cruiser Hyryder,Mid SUV,Strong Hybrid,Automatic,5,5,210,27.97,18.9,1.89,0.79,0.2,21.78
USR_14437,Guwahati (Assam),37.03,59.97,Luxury Sedan,Petrol,Automatic,5,2000,147,5,BMW,2 Series Gran Coupe,Luxury Sedan,Petrol,Automatic,5,5,152,14.82,43.9,3.51,1.84,0.16,49.41
USR_14438,Ahmedabad (Gujarat),89.08,106.79,Luxury SUV,Petrol,Automatic,5,1500,203,5,Land Rover,Range Rover Velar,Luxury SUV,Petrol,Automatic,5,5,213,13.1,82.67,6.61,3.47,0.17,92.92
USR_14439,Delhi,14.53,22.65,Mid SUV,Diesel,Manual,5,2000,213,3,Force Motors,Gurkha,Mid SUV,Diesel,Manual,5,3,233,11.5,17.57,1.76,0.74,0.17,20.24
USR_14440,Indore (Madhya Pradesh),235.97,282.25,Coupe,Petrol,Automatic,2,2000,130,5,Porsche,911 Carrera,Coupe,Petrol,Automatic,2,5,100,9.0,201.71,24.21,8.47,0.13,234.52
USR_14441,Kolkata (West Bengal),81.37,100.96,Luxury SUV,Diesel,Automatic,5,3000,203,5,Jaguar,F-Pace,Luxury SUV,Diesel,Automatic,5,5,213,12.9,68.65,6.87,2.88,0.12,78.52
USR_14442,Bhubaneswar (Odisha),132.11,212.91,Luxury Sedan,Diesel,Automatic,5,500,130,5,Mercedes-Benz,S-Class,Luxury Sedan,Diesel,Automatic,5,5,130,12.8,173.43,15.61,7.28,0.24,196.56
USR_14443,Kolkata (West Bengal),5.86,8.24,Hatchback,Petrol,Manual,5,3000,165,3,Maruti Suzuki,Celerio,Hatchback,Petrol,Manual,5,3,170,25.24,5.64,0.56,0.24,0.15,6.59
USR_14444,Guwahati (Assam),33.32,53.88,Luxury Sedan,Electric,Automatic,5,3000,140,5,BYD,Seal,Luxury Sedan,Electric,Automatic,5,5,145,650.0,41.45,2.07,1.74,0.18,45.44
USR_14445,Chennai (Tamil Nadu),6.01,8.81,Hatchback,CNG,Manual,5,1200,150,2,Maruti Suzuki,WagonR,Hatchback,CNG,Manual,5,3,165,34.05,6.05,0.91,0.25,0.25,7.46
USR_14446,Guwahati (Assam),7.77,11.29,Sedan,CNG,Manual,5,800,145,4,Tata Motors,Tigor,Sedan,CNG,Manual,5,4,165,26.49,7.59,0.61,0.32,0.23,8.75
USR_14447,Mumbai (Maharashtra),62.69,83.6,Luxury Sedan,Diesel,Automatic,5,1500,142,5,Mercedes-Benz,C-Class,Luxury Sedan,Diesel,Automatic,5,5,157,16.9,59.26,7.7,2.49,0.13,69.58
USR_14448,Mumbai (Maharashtra),867.17,1027.48,Luxury SUV,Petrol,Automatic,5,3000,158,4,Rolls-Royce,Cullinan,Luxury SUV,Petrol,Automatic,5,5,173,6.6,696.94,90.6,29.27,0.19,817.0
USR_14449,Jaipur (Rajasthan),10.93,17.02,MPV,Petrol,Automatic,6,500,170,3,Maruti Suzuki,XL6,MPV,Petrol,Automatic,6,3,180,20.27,12.25,1.47,0.51,0.21,14.44
USR_14450,Chennai (Tamil Nadu),65.45,95.92,Luxury SUV,Diesel,Automatic,5,2500,208,5,Jaguar,F-Pace,Luxury SUV,Diesel,Automatic,5,5,213,12.9,72.16,10.82,3.03,0.21,86.22
USR_14451,Chennai (Tamil Nadu),48.59,65.06,Hatchback,Petrol,Automatic,4,2500,133,5,Mini,Cooper S,Hatchback,Petrol,Automatic,4,5,143,16.58,44.42,6.66,1.87,0.22,53.17
USR_14452,Ahmedabad (Gujarat),6.5,10.11,Hatchback,CNG,Manual,5,800,145,2,Maruti Suzuki,WagonR,Hatchback,CNG,Manual,5,3,165,34.05,6.87,0.55,0.29,0.18,7.89
USR_14453,Kolkata (West Bengal),175.64,225.85,Luxury Sedan,Electric,Automatic,5,3000,130,4,Mercedes-Benz,EQS,Luxury Sedan,Electric,Automatic,5,5,134,857.0,163.97,8.2,6.89,0.14,179.2
USR_14454,Mumbai (Maharashtra),63.03,89.92,Luxury SUV,Strong Hybrid,Automatic,5,3000,201,4,Volvo,XC60,Luxury SUV,Strong Hybrid,Automatic,5,5,216,11.2,69.63,9.05,2.92,0.18,81.78
USR_14455,Kochi (Kerala),73.81,88.14,Luxury SUV,Diesel,Automatic,5,800,192,4,Land Rover,Range Rover Evoque,Luxury SUV,Diesel,Automatic,5,5,212,15.0,65.31,9.8,2.74,0.2,78.05
USR_14456,Delhi,9.46,12.49,Sedan,Petrol,Automatic,5,500,155,4,Honda,Amaze,Sedan,Petrol,Automatic,5,4,170,18.3,9.1,0.91,0.38,0.2,10.59
USR_14457,Chennai (Tamil Nadu),61.55,89.1,Luxury Sedan,Diesel,Automatic,5,2500,152,4,Mercedes-Benz,C-Class,Luxury Sedan,Diesel,Automatic,5,5,157,16.9,62.55,9.38,2.63,0.13,74.69
USR_14458,Hyderabad (Telangana),420.36,539.02,Luxury SUV,Petrol,Automatic,5,1500,168,5,Lamborghini,Urus Performante,Luxury SUV,Petrol,Automatic,5,5,173,7.8,415.04,58.11,17.43,0.13,490.71
USR_14459,Indore (Madhya Pradesh),11.44,14.13,Compact SUV,Petrol,Automatic,5,1200,186,5,Mahindra,XUV3XO,Compact SUV,Petrol,Automatic,5,5,201,18.2,10.77,1.29,0.45,0.25,12.76
USR_14460,Bangalore (Karnataka),894.03,1117.37,Luxury Sedan,Petrol,Automatic,5,3000,130,5,Rolls-Royce,Ghost,Luxury Sedan,Petrol,Automatic,5,5,150,6.3,737.47,132.74,30.97,0.14,901.32
USR_14461,Mumbai (Maharashtra),45.03,67.64,Hatchback,Petrol,Automatic,4,500,133,5,Mini,Cooper S,Hatchback,Petrol,Automatic,4,5,143,16.58,46.69,6.07,1.96,0.16,54.88
USR_14462,Lucknow (Uttar Pradesh),138.41,196.53,Luxury SUV,Petrol,Automatic,5,2000,195,5,Porsche,Cayenne,Luxury SUV,Petrol,Automatic,5,5,210,10.8,136.41,13.64,5.73,0.22,156.0
USR_14463,Mumbai (Maharashtra),19.0,26.64,Mid SUV,Electric,Automatic,5,2500,177,5,MG Motor,ZS EV,Mid SUV,Electric,Automatic,5,5,177,461.0,18.86,0.94,0.79,0.17,20.76
USR_14464,Patna (Bihar),18.6,26.68,Full SUV,Diesel,Automatic,7,3000,200,5,Tata Motors,Safari,Full SUV,Diesel,Automatic,7,5,205,16.3,20.42,2.25,0.86,0.14,23.67
USR_14465,Guwahati (Assam),146.18,215.7,Luxury Sedan,Electric,Automatic,4,800,130,4,Porsche,Taycan,Luxury Sedan,Electric,Automatic,4,5,127,503.0,156.0,7.8,6.55,0.18,170.53
USR_14466,Hyderabad (Telangana),13.78,17.48,Compact SUV,Petrol,Automatic,5,2000,208,4,Tata Motors,Nexon,Compact SUV,Petrol,Automatic,5,5,208,17.2,12.0,1.68,0.5,0.19,14.37
USR_14467,Mumbai (Maharashtra),8.67,14.38,Hatchback,Petrol,Automatic,5,1500,170,3,Hyundai,i20,Hatchback,Petrol,Automatic,5,3,170,19.65,9.36,1.22,0.39,0.18,11.15
USR_14468,Hyderabad (Telangana),141.51,210.15,Luxury Sedan,Electric,Automatic,5,2500,130,5,Mercedes-Benz,EQS,Luxury Sedan,Electric,Automatic,5,5,134,857.0,171.91,8.6,7.22,0.24,187.97
USR_14469,Bangalore (Karnataka),9.19,14.47,Compact SUV,Petrol,Automatic,5,2500,183,5,Maruti Suzuki,Brezza,Compact SUV,Petrol,Automatic,5,5,198,19.8,10.47,1.88,0.44,0.16,12.95
USR_14470,Jaipur (Rajasthan),5.35,8.46,Hatchback,Petrol,Automatic,4,1200,180,3,Maruti Suzuki,S-Presso,Hatchback,Petrol,Automatic,4,3,180,25.3,5.76,0.69,0.24,0.21,6.9
USR_14471,Ahmedabad (Gujarat),532.21,795.24,Coupe,Strong Hybrid,Automatic,2,1200,130,4,Ferrari,296 GTB,Coupe,Strong Hybrid,Automatic,2,5,105,14.9,552.7,44.22,23.21,0.13,620.26
USR_14472,Patna (Bihar),21.95,27.76,Mid SUV,Strong Hybrid,Automatic,5,1200,210,4,Toyota,Urban Cruiser Hyryder,Mid SUV,Strong Hybrid,Automatic,5,5,210,27.97,19.04,2.09,0.8,0.17,22.1
USR_14473,Bhubaneswar (Odisha),19.06,22.63,Mid SUV,Petrol,Automatic,5,2500,188,4,Skoda,Kushaq,Mid SUV,Petrol,Automatic,5,5,188,18.09,16.04,1.44,0.67,0.22,18.37
USR_14474,Kochi (Kerala),6.74,9.25,Hatchback,Petrol,Manual,5,3000,170,3,Citroën,C3,Hatchback,Petrol,Manual,5,3,180,19.3,6.64,1.0,0.28,0.15,8.07
USR_14475,Guwahati (Assam),9.73,14.21,MPV,CNG,Manual,7,3000,175,2,Maruti Suzuki,Ertiga,MPV,CNG,Manual,7,3,185,26.11,10.12,0.81,0.43,0.2,11.56
USR_14476,Indore (Madhya Pradesh),27.97,34.65,MPV,Strong Hybrid,Automatic,7,2000,175,4,Maruti Suzuki,Invicto,MPV,Strong Hybrid,Automatic,7,5,185,23.24,23.72,2.85,1.0,0.14,27.71
